REPORTID,USERID,REQUESTTYPE,REPORTTYPEID,ADDEDBY,HOSTID,LATITUDE,LONGITUDE,RADIUSIMPACT,DESCRIPTION,PRICE,REPORTSTATUSID,DATE,TIME,CREATEDTIME,LASTMODIFIEDTIME,ADDRESS,TOTALNUMBERINJURED,TOTALNUMBERKILLED,VEHICLETYPECODE,,,,,,,,,,,,,,,,,,,,,
69637,,bike facilities don't exist or need improvement,,,,-71.087654,42.347294,,Maybe add 2-stage left bike turn boxes to aid left turns from each direction? There is enough space for it.  I do 2-stage left turns there already- make it official! It's also safer/easier at this crazy intersection.,,0,2/12/2016,16:51:41,,,,,,bikes,,,,,,,,,,,,,,,,,,,,,
69638,,of something that is not listed here,,,,-71.092834,42.34998,,"Westbound, under the overpass is a free-for-all. The far right lane is exceedingly wide separated by a solid white line. Both cyclists and motorists use this lane, both as a bike lane and as a way for motorists to skirt congestion at the stop light.",,0,2/12/2016,16:53:02,,,,,,bikes,,,,,,,,,,,,,,,,,,,,,
69639,,people speed,,,,-71.070656,42.34453,,"People speed, move rapidly from lane and do not stop for pedestrians . True for much of this stretch of Tremont st",,0,2/12/2016,16:54:41,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
69640,,people don't yield while going straight,,,,-71.10419,42.31555,,Too many cars ignore the pedestrian crosswalk & shout profanities at pedestrians,,0,2/12/2016,16:55:35,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
69641,,people run red lights / stop signs,,,,-71.07161,42.343975,,"People run red light and rush to turn into Waltham st, disregarding pedestrian traffic",,0,2/12/2016,16:56:40,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
69642,,it’s hard to see / low visibility,,,,-71.03345,42.382507,,Needs a stop sign (3-way) as people speed on Condor and it's hard to see when pulling out.,,0,2/12/2016,16:56:52,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
69643,,people run red lights / stop signs,,,,-71.09078,42.34645,,At rush hour drivers routinely block intersection/crosswalk and run light. I have to squeeze through car traffic to cross.,,0,2/12/2016,17:04:38,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
69644,,people speed,,,,-71.10635,42.303226,,With bridge closure brookley has become a 'short cut' people speed very fast on a narrow road. Unsafe conditions. Please install speed tables.,,0,2/12/2016,17:07:00,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
69645,,people run red lights / stop signs,,,,-71.04914,42.35079,,"Every day at the cross walk at 343 Congress Street, Boston, while pedestrians are crossing, cars go speeding past and don't stop for pedestrians or cyclists. It is just a matter of time until a pedestrian or cyclist is injured or killed.",,0,2/12/2016,17:10:36,,,,,,bikes,,,,,,,,,,,,,,,,,,,,,
69646,,of something that is not listed here,,,,-71.11416,42.299026,,People park illegally too close to the corner so that when trying to make a left turn onto Hyde Park Ave. you cannot see oncoming traffic.,,0,2/12/2016,17:10:42,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
69647,,of something that is not listed here,,,,-71.14351,42.361908,,we need more crosswalks on Western Ave!,,0,2/12/2016,17:14:18,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
69648,,of something that is not listed here,,,,-71.12951,42.363438,,"Since the apartments opened, there has been an influx of cars idling in the right turn lane. Many of these look like Ubers or Lyft cars. They block the right turn lane and force cars to drive in the bike lane.",,0,2/12/2016,17:16:50,,,,,,bikes,,,,,,,,,,,,,,,,,,,,,
69649,,of something that is not listed here,,,,-71.10967,42.350468,,"Others mentioned cars crossing Comm Ave blocking the intersection, but didn't add this is dangerous once the Comm Ave light turns green: bikers trying to move through the blocking cars while there are fast moving cars headed W on CommAve.",,0,2/12/2016,17:26:12,,,,,,bikes,,,,,,,,,,,,,,,,,,,,,
69650,,people cross away from the crosswalks,,,,-71.12311,42.28736,,,,0,2/12/2016,17:29:54,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
69651,,people speed,,,,-71.129395,42.35677,,"If I die on my bike, I'm pretty sure it will be here.  Scariest part of my commute.  Cars think they are on a runway.",,0,2/12/2016,17:33:33,,,,,,bikes,,,,,,,,,,,,,,,,,,,,,
69652,,people run red lights / stop signs,,,,-71.09645,42.332794,,"\I was in this crosswalk and someone looked right at me and didn't stop at the \""\""stop sign\""\"" just kept rolling.\""""",,0,2/12/2016,17:45:38,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
69653,,people speed,,,,-71.05161,42.338123,,"People are constantly going too fast and not stopping for pedestrians trying to cross, even on zebras. I almost got ran over yesterday by a car turning the corner without stopping.",,0,2/12/2016,17:49:21,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
69654,,people run red lights / stop signs,,,,-71.072,42.35741,,Drivers routinely speed btw Charles St & David Mugar Way missing the STOP sign at the intersection of Brimmer and Mt Vernon.  It is dangerous for residents walking through this area - especially at dusk and late evening hours.,,0,2/12/2016,18:15:21,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
69655,,the roadway surface needs improvement,,,,-71.05287,42.342484,,"The roadway is cobbled here, which is jarring, especially after the weird back-and-forth turns immediately before. For cyclists, it can be dangerous in any season, but winter is especially terrible.",,0,2/12/2016,18:25:53,,,,,,bikes,,,,,,,,,,,,,,,,,,,,,
69656,,people don't yield while going straight,,,,-71.10645,42.307495,,Drivers do not yield to pedestrians in crosswalk.,,0,2/12/2016,18:27:18,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
69657,,people don't yield while going straight,,,,-71.05592,42.353153,,People are running to catch trains at south station while cars speed coming out of the tunnel. There should be a pedestrian tunnel/bridge over to South Station between High and Purchase Streets.,,0,2/12/2016,18:46:31,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
69658,,people cross away from the crosswalks,,,,-71.05754,42.361584,,"\Even if people have a \""\""DON'T WALK\""\"" and cars have a green light""",,0,2/12/2016,18:50:18,,,,,,"people still walk right in front of oncoming traffic and don't let the cars get thru the intersection.\""
69659,,\""the wait for the \""\""Walk\""\"" signal is too long\""""",,,,-71.05984,42.35916,,The walk signal should be timed to cross over to Court Street.,,0,2/12/2016,18:52:50,,,,,,walks,,,,
69660,,of something that is not listed here,,,,-71.065575,42.3392,,It is exceedingly difficult to turn from Malden St onto Albany St. Traffic speeds and there is rarely a break. Frustrated drivers often pull out dangerously fast when there is even a small break.,,0,2/12/2016,19:00:21,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
69661,,people speed,,,,-71.09296,42.310642,,,,0,2/12/2016,19:03:02,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
69662,,people speed,,,,-71.09039,42.308617,,,,0,2/12/2016,19:03:17,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
69663,,people speed,,,,-71.09357,42.30523,,,,0,2/12/2016,19:04:12,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
69664,,people speed,,,,-71.09464,42.305206,,,,0,2/12/2016,19:04:24,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
69665,,bike facilities don't exist or need improvement,,,,-71.11064,42.352238,,"In the winter, the bike lane is obscured with ice and snow, making it more dangerous to cross the BU Bridge.  Should we be using the sidewalk at these times?",,0,2/12/2016,19:05:51,,,,,,bikes,,,,,,,,,,,,,,,,,,,,,
69666,,people run red lights / stop signs,,,,-71.07605,42.329628,,"Since there's since been a placement of a street light at the corner of Keegan and Hampton Street although vehicles are still coming down a one way. 1, it's a school zone, 2 there's a park that's always full of children.",,0,2/12/2016,19:14:52,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
69667,,it’s hard to see / low visibility,,,,-71.14097,42.344074,,The hump in Allston st gives very poor visibility and it is hard to see other vehicles.,,0,2/12/2016,19:58:52,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
69668,,it’s hard to see / low visibility,,,,-71.09354,42.351315,,"(This is for the bike path) it is hard to see oncoming cyclists, runners, and other path users when going underneath this overpass. A mirror or other visual aid would help!",,0,2/12/2016,20:01:23,,,,,,bikes,,,,,,,,,,,,,,,,,,,,,
69669,,of something that is not listed here,,,,-71.039085,42.37562,,People cross the street against the signals; cross without yielding to the No Walking light,,0,2/12/2016,20:45:22,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
69670,,people run red lights / stop signs,,,,-71.09708,42.328194,,"Without fail, someone will run this light every evening. In the 2 years ive lived near this crossing, ive see 1 accident and 4 people get pulled over for running the light.",,0,2/12/2016,20:52:30,,,,,,bikes,,,,,,,,,,,,,,,,,,,,,
69671,,"\\""\"" src=\""\""images/01 - Not enough time to cross.png\""\""></span>&nbsp;there's not enough time to cross the street\""""",,,,-71.1047,42.33424,,The whole circle is a nightmare for pedestrians and cyclists.  And motorists for that matter- although they are protected by a ton of metal.  Crosswalk timing is too short to traverse the circle with trains and cars running lights and gridlock!,,0,2/12/2016,21:25:19,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
69672,,people don't yield while turning,,,,-71.0744,42.354027,,Corner of Marlborough and Berkeley there is no operating walk signal on one side of the busy intersection. Many schools in the area. People make a left on red from Marl onto Berkeley all the time and pedestrians have no right of way. MUST FIX.,,0,2/12/2016,22:04:55,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
69673,,"\the wait for the \""\""Walk\""\"" signal is too long\""""",,,,-71.13092,42.350174,,"Extremely dangerous intersection with 5 lanes of traffic (4 on comm + harvard) and 2 trains.  Walk signal takes forever, people cross with reckless abandon.",,0,2/12/2016,22:19:52,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
69674,,of something that is not listed here,,,,-71.13757,42.34868,,There is no walk signal here (crossing from one side of Comm Ave to the other through Allston St. on side closest to west end house).  Just have to guess when it is safe to go.,,0,2/12/2016,22:26:22,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
69675,,it's too far / too many lanes to cross,,,,-71.08922,42.283623,,People try to turn left here and block two lanes of traffic on 203 in trying to turn because it's usually busy there,,0,2/12/2016,22:33:57,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
69676,,people run red lights / stop signs,,,,-71.11216,42.301453,,People go while it is still green but the light ahead causes traffic not to move and then everyone is blocking the intersection,,0,2/12/2016,22:42:02,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
69677,,of something that is not listed here,,,,-71.145775,42.36151,,There are two left turn lanes and people often drift so that they take up both lanes or cut it too close/wide for the other car to have enough space,,0,2/12/2016,23:01:05,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
69678,,it’s hard to see / low visibility,,,,-71.15484,42.341206,,Parked cars make it hard to see when turning into onto Chestnut Hill Ave,,0,2/12/2016,23:02:29,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
69679,,people run red lights / stop signs,,,,-71.06284,42.36129,,"Every morning, people run this red in both directions after the walk sign goes on. Easy money for the city if you would enforce it!",,0,2/13/2016,2:23:32,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
69680,,people speed,,,,-71.137276,42.347088,,,,0,2/13/2016,2:32:15,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
70023,,people cross away from the crosswalks,,,,-71.10123,42.347713,,"People routinely cross Beacon St. at crest of the hill just east of Maitland & Mountfort Streets, near MBTA stairways. Pedestrian facilities (crosswalks, signage, ramps) should be installed at this location.",,0,2/12/2016,12:25:16,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
70024,,people double park their vehicles,,,,-71.052574,42.367146,,"All kinds of vehicles, including tour buses, regularly double park since car lane taken away. People park in the bike lane visibility extremely difficult.",,0,2/12/2016,12:34:29,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
70025,,people don't yield while turning,,,,-71.051315,42.366306,,People seldom yield when coming down Battery St and turning right.  School walk zone.  Walk light often not working.  Just dangerous especially with cars exiting Fairmont Hotel whenever - no regard to lights.,,0,2/12/2016,12:43:36,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
70026,,people double park their vehicles,,,,-71.05139,42.36194,,Double parked cars and commercial vehicles always taking up bike lane - second driving land removed for bike lane.  Dangerous and make traffic awful everything backs up so you can go around parked vehicles.,,0,2/12/2016,12:46:05,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
70027,,of something that is not listed here,,,,-71.07116,42.34422,,Cross walks are not clearly marked and drivers often fail to stop for pedestrians waiting to cross the street.  There used to be bright yellow signs in the middle of Tremont.,,0,2/12/2016,13:23:46,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
70028,,of something that is not listed here,,,,-71.07045,42.344635,,Cross walks are not clearly marked and drivers often fail to stop for pedestrians waiting to cross the street.  There used to be bright yellow signs in the middle of Tremont.,,0,2/12/2016,13:24:10,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
70029,,of something that is not listed here,,,,-71.072975,42.343277,,Cross walks are not clearly marked and drivers often fail to stop for pedestrians waiting to cross the street.  There used to be bright yellow signs in the middle of Tremont.,,0,2/12/2016,13:24:48,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
70030,,sidewalks/ramps don't exist or need improvement,,,,-71.06153,42.320488,,,,0,2/12/2016,15:23:58,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
70031,,people don't yield while turning,,,,-71.16096,42.35863,,"When taking a right from N Beacon Street to Nonantum Rd, Drivers do not yield to walkers/runners/bikers.  I've actually seen someone hit by a car here because someone didn't yield when turning.",,0,2/12/2016,16:05:46,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
70032,,people run red lights / stop signs,,,,-71.16181,42.358143,,"there is stop light on nonantum road to allow people to cross the street. however, drivers constantly run the red light because it's only for pedestrians.",,0,2/12/2016,16:06:53,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
70033,,people speed,,,,-71.163475,42.356472,,Newton Street is VERY DANGEROUS. People speed down this road constantly,,0,2/12/2016,16:08:42,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
70034,,people speed,,,,-71.10358,42.344154,,Cars drive way too fast here,,0,2/12/2016,16:17:46,,,,,,bikes,,,,,,,,,,,,,,,,,,,,,
70035,,bike facilities don't exist or need improvement,,,,-71.106766,42.349136,,Needs a contraflow bike lane and signal,,0,2/12/2016,16:27:24,,,,,,bikes,,,,,,,,,,,,,,,,,,,,,
70036,,people run red lights / stop signs,,,,-71.11454,42.30541,,"Poor visibility. Cars don't stop at the crosswalk but drive straight through it to look for traffic on South St. without looking for pedestrians. As a pedestrian/runner, I've had multiple close calls with cars",,0,2/12/2016,16:47:23,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
70037,,of something that is not listed here,,,,-71.0883,42.34713,,"There are no lane markings, are there 2 lanes, 2.5, 3 lanes? Right turn lane, bike lane? Please clarify for drivers & bikers.",,0,2/12/2016,16:52:46,,,,,,bikes,,,,,,,,,,,,,,,,,,,,,
70038,,people cross away from the crosswalks,,,,-71.039024,42.3752,,Whole area from Shaw's parking lot to the Meridian-Bennington/Saratoga intersxn over to Walgreen's is a mess. Redesign forces cars into predictable patterns (good) but the pedestrians will continue to be shit-show without MULTILINGUAL enforcmnt,,0,2/12/2016,16:54:04,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
