INCIDENT,DATE,MODE,STATUS,location,COMMENTS
69655,2016-02-12T18:25:53.000Z,bikes,Unassigned,"-71.052871425620381,42.34248491536453","The roadway is cobbled here, which is jarring, especially after the weird back-and-forth turns immediately before. For cyclists, it can be dangerous in any season, but winter is especially terrible."
69656,2016-02-12T18:27:18.000Z,walks,Unassigned,"-71.106452229462519,42.307496662747866",Drivers do not yield to pedestrians in crosswalk.
69657,2016-02-12T18:46:31.000Z,walks,Unassigned,"-71.055920752360748,42.353152690272587",People are running to catch trains at south station while cars speed coming out of the tunnel. There should be a pedestrian tunnel/bridge over to South Station between High and Purchase Streets.
69658,2016-02-12T18:50:18.000Z,"people still walk right in front of oncoming traffic and don't let the cars get thru the intersection.\"",Unassigned,"-71.057542930999134,42.361582020858087","\"Even if people have a \"\"DON'T WALK\"\" and cars have a green light"
69659,2016-02-12T18:52:50.000Z,walks,Unassigned,"-71.059833537057287,42.35916151005209",The walk signal should be timed to cross over to Court Street.
69660,2016-02-12T19:00:21.000Z,drives,Unassigned,"-71.065576400193308,42.339198144999273",It is exceedingly difficult to turn from Malden St onto Albany St. Traffic speeds and there is rarely a break. Frustrated drivers often pull out dangerously fast when there is even a small break.
69661,2016-02-12T19:03:02.000Z,walks,Unassigned,"-71.092959175467243,42.310640902120518",
69662,2016-02-12T19:03:17.000Z,walks,Unassigned,"-71.090389619157193,42.308617689400521",
69663,2016-02-12T19:04:12.000Z,walks,Unassigned,"-71.093567060030125,42.305230517418892",
69664,2016-02-12T19:04:24.000Z,walks,Unassigned,"-71.094639944025076,42.305206713154732",
69665,2016-02-12T19:05:51.000Z,bikes,Unassigned,"-71.110639157525867,42.352236920860001","In the winter, the bike lane is obscured with ice and snow, making it more dangerous to cross the BU Bridge.  Should we be using the sidewalk at these times?"
69666,2016-02-12T19:14:52.000Z,walks,Unassigned,"-71.076046707699163,42.329629846568437","Since there's since been a placement of a street light at the corner of Keegan and Hampton Street although vehicles are still coming down a one way. 1, it's a school zone, 2 there's a park that's always full of children."
69667,2016-02-12T19:58:52.000Z,drives,Unassigned,"-71.140967930824601,42.344075176045656",The hump in Allston st gives very poor visibility and it is hard to see other vehicles.
69668,2016-02-12T20:01:23.000Z,bikes,Unassigned,"-71.093535746555958,42.351314688508616","(This is for the bike path) it is hard to see oncoming cyclists, runners, and other path users when going underneath this overpass. A mirror or other visual aid would help!"
69669,2016-02-12T20:45:22.000Z,drives,Unassigned,"-71.039082515079556,42.37562251209863",People cross the street against the signals; cross without yielding to the No Walking light
69670,2016-02-12T20:52:30.000Z,bikes,Unassigned,"-71.097075226454677,42.328194202131215","Without fail, someone will run this light every evening. In the 2 years ive lived near this crossing, ive see 1 accident and 4 people get pulled over for running the light."
69671,2016-02-12T21:25:19.000Z,walks,Unassigned,"-71.10470128451469,42.334240342556242",The whole circle is a nightmare for pedestrians and cyclists.  And motorists for that matter- although they are protected by a ton of metal.  Crosswalk timing is too short to traverse the circle with trains and cars running lights and gridlock!
69672,2016-02-12T22:04:55.000Z,walks,Unassigned,"-71.074405195519233,42.35402682087274",Corner of Marlborough and Berkeley there is no operating walk signal on one side of the busy intersection. Many schools in the area. People make a left on red from Marl onto Berkeley all the time and pedestrians have no right of way. MUST FIX.
69673,2016-02-12T22:19:52.000Z,walks,Unassigned,"-71.130924033821202,42.35017540070055","Extremely dangerous intersection with 5 lanes of traffic (4 on comm + harvard) and 2 trains.  Walk signal takes forever, people cross with reckless abandon."
69674,2016-02-12T22:26:22.000Z,walks,Unassigned,"-71.137576582217903,42.348678773975081",There is no walk signal here (crossing from one side of Comm Ave to the other through Allston St. on side closest to west end house).  Just have to guess when it is safe to go.
69675,2016-02-12T22:33:57.000Z,drives,Unassigned,"-71.089216353819111,42.283621386446974",People try to turn left here and block two lanes of traffic on 203 in trying to turn because it's usually busy there
69676,2016-02-12T22:42:02.000Z,drives,Unassigned,"-71.112155946713429,42.301452315929424",People go while it is still green but the light ahead causes traffic not to move and then everyone is blocking the intersection
69677,2016-02-12T23:01:05.000Z,drives,Unassigned,"-71.145771401413541,42.361509953128902",There are two left turn lanes and people often drift so that they take up both lanes or cut it too close/wide for the other car to have enough space
69678,2016-02-12T23:02:29.000Z,drives,Unassigned,"-71.154841291086981,42.341206009172588",Parked cars make it hard to see when turning into onto Chestnut Hill Ave
69679,2016-02-13T02:23:32.000Z,walks,Unassigned,"-71.062844874942598,42.361288970266806","Every morning, people run this red in both directions after the walk sign goes on. Easy money for the city if you would enforce it!"
69680,2016-02-13T02:32:15.000Z,walks,Unassigned,"-71.137273492437672,42.347088445171565",
70023,2016-02-12T12:25:16.000Z,walks,Unassigned,"-71.101229967881395,42.347712995485089","People routinely cross Beacon St. at crest of the hill just east of Maitland & Mountfort Streets, near MBTA stairways. Pedestrian facilities (crosswalks, signage, ramps) should be installed at this location."
70024,2016-02-12T12:34:29.000Z,drives,Unassigned,"-71.052572014441239,42.367147232147254","All kinds of vehicles, including tour buses, regularly double park since car lane taken away. People park in the bike lane visibility extremely difficult."
70025,2016-02-12T12:43:36.000Z,walks,Unassigned,"-71.051316740104269,42.366306973919784",People seldom yield when coming down Battery St and turning right.  School walk zone.  Walk light often not working.  Just dangerous especially with cars exiting Fairmont Hotel whenever - no regard to lights.
70026,2016-02-12T12:46:05.000Z,drives,Unassigned,"-71.051391841956956,42.361939034114265",Double parked cars and commercial vehicles always taking up bike lane - second driving land removed for bike lane.  Dangerous and make traffic awful everything backs up so you can go around parked vehicles.
70027,2016-02-12T13:23:46.000Z,walks,Unassigned,"-71.071159722534915,42.344220398467257",Cross walks are not clearly marked and drivers often fail to stop for pedestrians waiting to cross the street.  There used to be bright yellow signs in the middle of Tremont.
70028,2016-02-12T13:24:10.000Z,walks,Unassigned,"-71.070451619223988,42.34463671221485",Cross walks are not clearly marked and drivers often fail to stop for pedestrians waiting to cross the street.  There used to be bright yellow signs in the middle of Tremont.
70029,2016-02-12T13:24:48.000Z,walks,Unassigned,"-71.072978260317981,42.343276744519059",Cross walks are not clearly marked and drivers often fail to stop for pedestrians waiting to cross the street.  There used to be bright yellow signs in the middle of Tremont.
70030,2016-02-12T15:23:58.000Z,walks,Unassigned,"-71.061531933255921,42.320488952243046",
70031,2016-02-12T16:05:46.000Z,walks,Unassigned,"-71.160960080304818,42.358632961221396","When taking a right from N Beacon Street to Nonantum Rd, Drivers do not yield to walkers/runners/bikers.  I've actually seen someone hit by a car here because someone didn't yield when turning."
70032,2016-02-12T16:06:53.000Z,walks,Unassigned,"-71.161810341111121,42.358141423885485","there is stop light on nonantum road to allow people to cross the street. however, drivers constantly run the red light because it's only for pedestrians."
70033,2016-02-12T16:08:42.000Z,walks,Unassigned,"-71.163472286370506,42.356472547733091",Newton Street is VERY DANGEROUS. People speed down this road constantly
70034,2016-02-12T16:17:46.000Z,bikes,Unassigned,"-71.103579583372237,42.344152995700078",Cars drive way too fast here
70035,2016-02-12T16:27:24.000Z,bikes,Unassigned,"-71.106764706637463,42.349137677477572",Needs a contraflow bike lane and signal
70036,2016-02-12T16:47:23.000Z,walks,Unassigned,"-71.114543560042478,42.305410181855329","Poor visibility. Cars don't stop at the crosswalk but drive straight through it to look for traffic on South St. without looking for pedestrians. As a pedestrian/runner, I've had multiple close calls with cars"
70037,2016-02-12T16:52:46.000Z,bikes,Unassigned,"-71.088299038268417,42.347131561098614","There are no lane markings, are there 2 lanes, 2.5, 3 lanes? Right turn lane, bike lane? Please clarify for drivers & bikers."
70038,2016-02-12T16:54:04.000Z,drives,Unassigned,"-71.039021494318931,42.375196496297619",Whole area from Shaw's parking lot to the Meridian-Bennington/Saratoga intersxn over to Walgreen's is a mess. Redesign forces cars into predictable patterns (good) but the pedestrians will continue to be shit-show without MULTILINGUAL enforcmnt
70039,2016-02-12T16:55:38.000Z,drives,Unassigned,"-71.013097944189155,42.391573227449875",Cars on RT-1ASouth making a u-turn to access the neighborhood via Waldemar  yield on a green left turn signal to cars turning right from Boardman St on to RT-1A.Right signal on Boardman should not activate at the same time as the left signal on RT-1a
70040,2016-02-12T16:57:25.000Z,walks,Unassigned,"-71.069832029612968,42.342586837860772",People ignore stop sign & pedestrians
70041,2016-02-12T16:57:39.000Z,walks,Unassigned,"-71.108093740744124,42.308793929518686","There should be a pedestrian crosswalk across Amory at 555 Amory St, an office building.   Its dangerous!"
70042,2016-02-12T16:58:24.000Z,bikes,Unassigned,"-71.063198926148885,42.357727983606068",There are some horrible potholes right in the middle of the intersection that can derail a bicyclist is trying to move toward the left turn onto Bowdoin Street.
70043,2016-02-12T16:59:17.000Z,walks,Unassigned,"-71.101078422991279,42.316554905088154","Perfect candidate for traffic calming. With an elementary school here, this street is a major connection to Wash. st. Speed tables at the crosswalks and other improvements are needed."
70044,2016-02-12T17:06:03.000Z,walks,Unassigned,"-71.109032514352023,42.304798896810553","stripe road/bike/walk ways 100% busy car wash, 2 or 4 or 3? Lanes? No bike lane? X walks? Just get the paint out!!!!"
70045,2016-02-12T17:12:43.000Z,walks,Unassigned,"-71.135656120684374,42.361903359895315","I can stand there for 5 minutes, or longer during rush hour just to get a driver willing to yield at this ped crossing."
70046,2016-02-12T17:16:45.000Z,walks,Unassigned,"-71.112951972632771,42.301849111584183",There should be a staircase to the commuter rail platform here.  This would save all commuters living north of here several minutes each way per day from not having to cross the dangerous Arborway construction project.
